Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
5.0,0.0,0.1,70.540519,70.540519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,18901666.005452,4.0,12.002604,4.505205,0.086616,81.1875,4,Benign
5.0,0.0,1.0,40.015207,40.015207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825,20,50,45.625,7.435346,1825,25631281.045767,40.0,7.309112,1.175631,0.011101,55.284375,40,Benign
5.0,0.0,1.0,31.543717,31.543717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233,8,50,39.774194,11.939929,1233,32758768.399556,31.0,7.458592,2.144475,0.219276,142.561915,31,Benign
5.0,0.0,0.9,49.622209,49.622209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,18,50,44.377778,9.211801,1997,20610272.884369,45.0,6.756469,1.373214,0.031895,84.857284,45,Benign
5.0,0.0,1.0,171.369591,171.369591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080,12,36,24.0,12.0,4080,5869869.649763,170.0,2.057983,0.920358,-0.071098,144.0,170,BT-DoS
5.0,0.0,1.0,337.007655,337.007655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064,12,36,24.0,12.0,8064,2976149.23164,336.0,1.46385,0.654654,-0.035676,144.0,336,BT-DoS
5.0,0.0,1.0,64.028885,64.028885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785,32,50,44.919355,5.395035,2785,15873983.258107,62.0,5.745763,0.68517,0.023662,29.1064,62,Benign
5.0,0.0,0.0,92.831305,92.831305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,14362970.987956,4.0,12.002604,4.505205,0.124644,81.1875,4,Benign
5.0,0.0,0.9,177.036301,177.036301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032,12,36,24.0,12.0,4032,5682382.754937,168.0,2.070197,0.92582,-0.068725,144.0,168,BT-DoS
5.0,0.0,0.1,62.355852,62.355852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,21382649.739583,4.0,12.002604,4.505205,0.013708,81.1875,4,Benign
5.0,0.0,1.0,342.681228,342.681228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208,12,36,24.0,12.0,8208,2926721.600843,342.0,1.450953,0.648886,-0.035099,144.0,342,BT-DoS
5.0,0.0,0.7,28.471496,28.471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843,11,50,42.15,12.297459,843,36971418.481124,20.0,9.817968,2.749795,0.093024,151.2275,20,Benign
5.0,0.0,1.0,187.47601,187.47601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464,12,36,24.0,12.0,4464,5362848.33341,186.0,1.967478,0.879883,-0.064869,144.0,186,BT-DoS
5.0,0.0,1.0,110.887005,110.887005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640,12,36,24.0,12.0,2640,9100924.938097,110.0,2.558409,1.144155,-0.111029,144.0,110,BT-DoS
5.0,0.0,1.0,177.419891,177.419891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224,12,36,24.0,12.0,4224,5668554.30603,176.0,2.0226,0.904534,-0.068611,144.0,176,BT-DoS
5.0,0.0,0.9,25.813531,25.813531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076,19,50,44.833333,7.509254,1076,40423693.864242,24.0,9.279046,1.53282,0.00996,56.388889,24,Benign
5.0,0.0,0.9,23.294144,23.294144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,12,36,27.0,9.949874,540,45188677.938361,20.0,6.434283,2.22486,-0.17663,99.0,20,Benign
5.0,0.0,0.0,108.627659,108.627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,12274344.762166,4.0,12.002604,4.505205,0.207522,81.1875,4,Benign
5.0,0.0,1.0,135.084332,135.084332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216,12,36,24.0,12.0,3216,7458443.032171,134.0,2.318002,1.036642,-0.090674,144.0,134,BT-DoS
5.0,0.0,0.1,51.780572,51.780572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,25749683.380127,4.0,12.002604,4.505205,-0.032586,81.1875,4,Benign
5.0,0.0,1.0,49.417611,49.417611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199,20,50,46.787234,6.78213,2199,20675607.349562,47.0,6.895948,0.989275,0.029218,45.997284,47,Benign
5.0,0.0,1.0,7.33048,7.33048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,12,50,33.571429,14.763441,235,159152825.673421,7.0,13.86156,5.580056,2.60638,217.959184,7,Benign
5.0,0.0,0.0,165.838483,165.838483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8,27,17.5,9.5,35,12059926.986694,2.0,14.080128,6.717514,0.0,90.25,2,Benign
5.0,0.0,1.0,41.066726,41.066726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817,19,50,44.317073,7.850552,1817,24959379.434586,41.0,7.02892,1.22605,0.050105,61.631172,41,Benign
5.0,0.0,1.0,125.006807,125.006807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976,12,36,24.0,12.0,2976,8064601.479507,124.0,2.409658,1.077632,-0.098179,144.0,124,BT-DoS
5.0,0.0,0.1,78.414695,78.414695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,17003615.697225,4.0,12.002604,4.505205,0.1218,81.1875,4,Benign
5.0,0.0,1.0,122.990568,122.990568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928,12,36,24.0,12.0,2928,8197900.677515,122.0,2.429329,1.086429,-0.099829,144.0,122,BT-DoS
5.0,0.0,1.0,391.951955,391.951955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9360,12,36,24.0,12.0,9360,2557891.806477,390.0,1.358732,0.607644,-0.030607,144.0,390,BT-DoS
5.0,0.0,1.0,128.898143,128.898143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976,12,36,24.0,12.0,2976,7821137.342996,124.0,2.409658,1.077632,-0.095229,144.0,124,BT-DoS
5.0,0.0,0.9,34.40383,34.40383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001,8,50,33.366667,15.454198,1001,30068825.031149,30.0,6.713585,2.821538,-0.002477,238.832222,30,Benign
5.0,0.0,1.0,171.373215,171.373215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080,12,36,24.0,12.0,4080,5869745.502811,170.0,2.057983,0.920358,-0.071079,144.0,170,BT-DoS
5.0,0.0,1.0,145.45514,145.45514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456,12,36,24.0,12.0,3456,6923048.6463,144.0,2.236068,1.0,-0.084059,144.0,144,BT-DoS
5.0,0.0,0.9,11.036992,11.036992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,12,50,36.9,13.434657,369,100671556.260851,10.0,12.418132,4.248411,1.322529,180.49,10,Benign
5.0,0.0,0.9,22.31722,22.31722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,12,36,27.0,9.949874,540,47166786.695782,20.0,6.434283,2.22486,-0.182579,99.0,20,Benign
5.0,0.0,0.9,22.978358,22.978358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,12,36,27.0,9.949874,540,45809695.595189,20.0,6.434283,2.22486,-0.129109,99.0,20,Benign
5.0,0.0,0.0,81.139508,81.139508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,16432603.200277,4.0,12.002604,4.505205,0.129509,81.1875,4,Benign
5.0,0.0,1.0,139.286044,139.286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216,12,36,24.0,12.0,3216,7233451.183577,134.0,2.318002,1.036642,-0.087931,144.0,134,BT-DoS
5.0,0.0,1.0,151.211333,151.211333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600,12,36,24.0,12.0,3600,6657645.206323,150.0,2.19089,0.979796,-0.08079,144.0,150,BT-DoS
5.0,0.0,1.0,173.734401,173.734401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128,12,36,24.0,12.0,4128,5789572.73249,172.0,2.045983,0.914991,-0.07011,144.0,172,BT-DoS
5.0,0.0,1.0,185.482916,185.482916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416,12,36,24.0,12.0,4416,5420792.949656,184.0,1.978141,0.884652,-0.065581,144.0,184,BT-DoS
5.0,0.0,1.0,69.936486,69.936486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972,19,50,44.358209,7.239406,2972,14515334.909612,67.0,5.490915,0.884434,0.059681,52.409,67,Benign
5.0,0.0,1.0,15.414481,15.414481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,18,50,41.733333,9.807933,626,69507922.445025,15.0,11.069076,2.532397,-0.539266,96.195556,15,Benign
5.0,0.0,1.0,66.188705,66.188705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948,19,50,44.666667,7.080347,2948,15340753.702017,66.0,5.566733,0.87153,0.030919,50.131313,66,Benign
5.0,0.0,0.1,75.770663,75.770663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,12,36,22.25,9.010411,89,17596960.067749,4.0,12.002604,4.505205,0.131791,81.1875,4,Benign
5.0,0.0,0.9,29.391537,29.391537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022,8,50,40.88,12.133656,1022,35441040.992737,25.0,8.52854,2.426731,0.21352,147.2256,25,Benign
5.0,0.0,1.0,404.782774,404.782774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9696,12,36,24.0,12.0,9696,2476591.034503,404.0,1.334982,0.597022,-0.029626,144.0,404,BT-DoS
