Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
54.0,6.0,64.0,56.34783109622416,56.34783109622416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696001.49089082,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-TCP
0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697065.4642217,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
54.0,6.0,64.0,60787.01449275364,60787.01449275364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696131.5427221,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-TCP
118012.5,4.7,36.8,1.3152906394598822,1.3152906394598822,0.0,0.1,0.0,0.0,0.3,0.5,0.0,0.0,0.1,0.3,0.0,1369.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.6,0.6,414.1,48.6,136.0,73.22456349206348,28.038951530570262,82.9,0.0678977012634277,5.5,12.065437397382947,39.65306552925433,1181.886180634291,0.9,38.5,Benign
0.0,1.0,64.0,3.868478596323448,3.868478596323448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679535.27124661,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
108.0,6.0,64.0,0.1286708074144498,0.1286708074144498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84674541.56818472,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DoS-SYN
0.0,1.0,64.0,76959.70642201834,76959.70642201834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679601.63826582,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
0.0,0.0,0.0,4.790708936982872,4.790708936982872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0072556018829345,5.5,10.954451150103322,0.0,0.0,0.0,38.5,Recon-Ping_Sweep
471484.7,6.0,83.1,1.9276554541591475,1.9276554541591475,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0,5826.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2219.5,66.0,932.0,145.23900557517817,212.889831006553,94.3,169462653.1168929,13.5,17.002247831806738,301.6082077678385,45802.53126186763,1.0,244.6,Benign
0.0,1.0,64.0,33.97421743057214,33.97421743057214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84696981.35474437,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84700991.47788137,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
38583.0,17.0,64.0,18076.85005147369,18076.85005147369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696629.45990919,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
20991.0,17.0,64.0,22247.364054826136,22247.364054826136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696870.39032906,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
54.0,6.0,64.0,6.835762102080812,6.835762102080812,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port_Scan
250109.8,6.0,64.0,2.033873999315813,2.033873999315813,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,434.8,67.9,95.4,78.84924603174603,11.077075940401368,80.6,6.420612335205078e-05,5.5,12.555445370921955,15.665351026352322,147.7658660084404,0.9,38.5,Benign
0.0,1.0,64.0,12.310878517400996,12.310878517400996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84700994.51224941,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
58.48,6.0,64.0,11.02139981490192,11.02139981490192,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,1.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696316.24299444,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-SYN
0.0,1.0,64.0,167.55938363437045,167.55938363437045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697033.02975996,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
23610.5,17.0,64.0,178203.960917598,178203.960917598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696640.86198531,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
41225.0,17.0,64.0,18640.23661378873,18640.23661378873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84675339.60080862,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DoS-UDP
0.0,1.0,64.0,56.46536799450736,56.46536799450736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84696964.06528254,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
0.0,1.0,64.0,144631.1724137931,144631.1724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84696950.90278569,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
17390.5,16.36,71.64,17824.441871460807,17824.441871460807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,1.0,1.0,531.0,50.0,51.8,50.36723490475813,0.7140693051107282,50.8,84696644.49401084,9.5,10.036161496568027,1.0120194228784267,5.7726783219835145,0.09,141.55,TCP_IP-DDoS-UDP
0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679276.41095446,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
19075.0,17.0,64.0,28729.260493204714,28729.260493204714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696809.98417358,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
14878.0,17.0,64.0,28145.890484513977,28145.890484513977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696614.30911025,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
0.0,1.0,64.0,141.31454802776142,141.31454802776142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697019.80339228,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
54.0,6.0,64.0,4.977242100476517,4.977242100476517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84674567.82250807,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DoS-SYN
0.0,1.0,64.0,773.1435944700462,773.1435944700462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679543.72014494,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
0.0,1.0,64.0,60349.697841726585,60349.697841726585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697084.99992369,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
39025.0,17.0,64.0,28842.233591177268,28842.233591177268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696770.16906641,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
146424.2,6.0,64.0,1.1153125724646908,1.1153125724646908,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1830.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,433.0,67.8,96.4,78.7057142857143,10.829480976215551,78.9,3.550052642822266e-05,5.5,12.544710974684282,15.31519887002546,136.74343537414967,0.9,38.5,Benign
0.0,1.0,64.0,35696.20425531915,35696.20425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84700994.30061914,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
73.62,6.0,64.0,93.98165989107868,93.98165989107868,0.0,0.0,0.76,0.24,0.0,0.48,0.0,0.0,0.0,1.0,0.31,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,587.48,55.32,56.2,55.87427380428309,0.3910221328779996,55.92,84696408.63825364,9.5,10.569811579568771,0.5527169689771857,0.7058465593813665,0.22,141.55,TCP_IP-DDoS-SYN
20999.0,17.0,64.0,28456.8396560047,28456.8396560047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696907.27064182,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
0.0,1.0,64.0,5.138690481149454,5.138690481149454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679527.18093362,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
19475.0,17.0,64.0,21820.035548490923,21820.035548490923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84678869.01628603,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DoS-UDP
54.0,6.0,64.0,2.546864104833652,2.546864104833652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696499.10775127,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-SYN
21.81,1.5,64.0,67360.9193044329,67360.9193044329,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,1.0,1.0,480.04,42.0,55.82,45.31593480066545,4.676180550476026,45.64,84696977.73206073,9.5,9.501862600959791,6.620727958001294,80.94675438703216,0.29,141.55,TCP_IP-DDoS-ICMP
29544.0,17.0,64.0,20261.04189964968,20261.04189964968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696856.89506124,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DDoS-UDP
122.8,6.0,64.0,6.290252143937066,6.290252143937066,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,1.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,575.4,54.8,54.8,54.8,0.0,54.8,84674628.06392641,9.5,10.467909799184412,0.0,0.0,0.0,141.55,TCP_IP-DoS-SYN
54.0,6.0,64.0,55.08420285382204,55.08420285382204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696448.78597163,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-SYN
0.0,1.0,64.0,71697.50427350425,71697.50427350425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84696949.21194723,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
54.0,6.0,64.0,105.62561310536664,105.62561310536664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,561.8181818181819,54.0,54.0,54.0,0.0,54.0,68441222.38438278,9.595959595959595,10.392304845413264,0.0,0.0,0.0,139.33333333333334,TCP_IP-DDoS-TCP
142.8,6.0,64.0,39.07736045776853,39.07736045776853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696432.83850163,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-SYN
0.0,1.0,64.0,2.562762039312144,2.562762039312144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697176.8404226,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
108.0,6.0,64.0,0.8106858144715703,0.8106858144715703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84695958.64002822,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-TCP
6375.0,17.0,64.0,20778.663472334138,20778.663472334138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84679167.81437618,9.5,10.0,0.0,0.0,0.0,141.55,TCP_IP-DoS-UDP
0.0,1.0,64.0,2.124796682865932,2.124796682865932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84679487.04009216,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DoS-ICMP
0.0,1.0,64.0,27060.02580645162,27060.02580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697189.54587945,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
54.0,6.0,64.0,110.71146891909724,110.71146891909724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,84696498.95609862,9.5,10.392304845413264,0.0,0.0,0.0,141.55,TCP_IP-DDoS-SYN
0.0,1.0,64.0,81.23300989677146,81.23300989677146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84696932.09787261,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
0.0,1.0,64.0,3.991852224613449,3.991852224613449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,84697179.05239795,9.5,9.16515138991168,0.0,0.0,0.0,141.55,TCP_IP-DDoS-ICMP
